Area Type, Area, Area Name,SOC_CODE, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
1,36,New York State,53-7051,Industrial Truck and Tractor Operators,14860,"$39,500 ","$37,820 ","$27,850 ","$45,320 "
1,36,New York State,47-4051,Highway Maintenance Workers,14880,"$44,960 ","$44,250 ","$32,640 ","$51,120 "
1,36,New York State,11-3111,Compensation and Benefits Managers,1490,"$152,270 ","$139,900 ","$94,240 ","$181,280 "
1,36,New York State,25-1067,"Sociology Teachers, Postsecondary",1490,"$89,250 ","$77,710 ","$43,300 ","$112,230 "
1,36,New York State,21-1099,"Community and Social Service Specialists, All Other",14910,"$53,460 ","$49,490 ","$39,910 ","$60,230 "
1,36,New York State,43-0000,Office and Administrative Support Occupations,1498970,"$43,110 ","$38,860 ","$24,800 ","$52,270 "
1,36,New York State,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,1500,"$34,060 ","$31,980 ","$23,320 ","$39,430 "
1,36,New York State,25-1065,"Political Science Teachers, Postsecondary",1510,"$119,790 ","$97,860 ","$53,570 ","$152,900 "
1,36,New York State,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",1510,"$76,410 ","$64,010 ","$40,830 ","$94,200 "
1,36,New York State,35-1011,Chefs and Head Cooks,15110,"$48,530 ","$43,180 ","$23,830 ","$60,880 "
1,36,New York State,51-9111,Packaging and Filling Machine Operators and Tenders,15110,"$32,410 ","$28,220 ","$21,190 ","$38,020 "
1,36,New York State,53-3041,Taxi Drivers and Chauffeurs,15140,"$33,800 ","$28,090 ","$21,470 ","$39,960 "
1,36,New York State,37-3013,Tree Trimmers and Pruners,1520,"$45,120 ","$43,010 ","$31,220 ","$52,070 "
1,36,New York State,51-6093,Upholsterers,1520,"$40,110 ","$37,690 ","$25,910 ","$47,210 "
1,36,New York State,19-1021,Biochemists and Biophysicists,1530,"$84,770 ","$67,800 ","$45,370 ","$104,460 "
1,36,New York State,29-1124,Radiation Therapists,1540,"$91,800 ","$89,640 ","$60,170 ","$107,620 "
1,36,New York State,29-2053,Psychiatric Technicians,1540,"$43,230 ","$41,170 ","$31,890 ","$48,900 "
1,36,New York State,53-7032,Excavating and Loading Machine and Dragline Operators,1540,"$64,080 ","$55,460 ","$37,530 ","$77,350 "
1,36,New York State,11-1011,Chief Executives,15410,"$223,890 ",,"$116,080 ","$277,800 "
1,36,New York State,17-2051,Civil Engineers,15450,"$93,190 ","$88,540 ","$63,940 ","$107,810 "
1,36,New York State,17-3027,Mechanical Engineering Technicians,1550,"$61,090 ","$55,980 ","$40,850 ","$71,210 "
1,36,New York State,29-2035,Magnetic Resonance Imaging Technologists,1550,"$75,620 ","$76,260 ","$58,090 ","$84,380 "
1,36,New York State,39-4031,"Morticians, Undertakers, and Funeral Directors",1550,"$59,410 ","$56,260 ","$37,200 ","$70,520 "
1,36,New York State,35-3031,Waiters and Waitresses,155660,"$30,830 ","$23,370 ","$20,180 ","$36,310 "
1,36,New York State,51-6011,Laundry and Dry-Cleaning Workers,15650,"$24,870 ","$20,700 ","$20,180 ","$27,470 "
1,36,New York State,39-9021,Personal Care Aides,156820,"$26,210 ","$24,460 ","$22,240 ","$28,190 "
1,36,New York State,43-4051,Customer Service Representatives,157070,"$40,560 ","$36,890 ","$24,880 ","$48,410 "
1,36,New York State,43-9022,Word Processors and Typists,15720,"$41,740 ","$39,740 ","$29,620 ","$47,790 "
1,36,New York State,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",1580,"$27,990 ","$24,890 ","$20,780 ","$31,600 "
1,36,New York State,51-9122,"Painters, Transportation Equipment",1580,"$48,570 ","$47,570 ","$30,820 ","$57,440 "
1,36,New York State,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",158140,"$22,370 ","$20,490 ","$20,180 ","$23,600 "
1,36,New York State,43-5041,"Meter Readers, Utilities",1590,"$55,960 ","$54,060 ","$36,950 ","$65,470 "
1,36,New York State,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",15920,"$56,270 ","$53,310 ","$36,450 ","$66,180 "
1,36,New York State,35-2012,"Cooks, Institution and Cafeteria",16020,"$33,550 ","$31,910 ","$24,010 ","$38,320 "
1,36,New York State,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",16090,"$57,670 ","$40,220 ","$22,740 ","$75,140 "
1,36,New York State,41-9021,Real Estate Brokers,1610,"$116,980 ","$80,980 ","$50,820 ","$150,060 "
1,36,New York State,27-4031,"Camera Operators, Television, Video, and Motion Picture",1620,"$84,070 ","$72,830 ","$42,620 ","$104,800 "
1,36,New York State,53-5011,Sailors and Marine Oilers,1620,"$49,420 ","$48,530 ","$29,950 ","$59,160 "
1,36,New York State,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",16220,"$99,330 ","$86,610 ","$52,770 ","$122,620 "
1,36,New York State,53-6021,Parking Lot Attendants,16280,"$24,130 ","$22,490 ","$20,200 ","$26,090 "
1,36,New York State,11-1021,General and Operations Managers,162890,"$152,030 ","$124,970 ","$62,310 ","$196,890 "
1,36,New York State,17-2061,Computer Hardware Engineers,1630,"$110,650 ","$110,550 ","$76,220 ","$127,860 "
1,36,New York State,53-6061,"Transportation Attendants, Except Flight Attendants",1630,"$25,220 ","$21,550 ","$20,180 ","$27,860 "
1,36,New York State,29-1123,Physical Therapists,16390,"$86,790 ","$82,250 ","$63,380 ","$98,500 "
1,36,New York State,29-1125,Recreational Therapists,1640,"$54,380 ","$54,170 ","$39,410 ","$61,870 "
1,36,New York State,29-1067,Surgeons,1650,"$241,600 ",,,
1,36,New York State,53-4011,Locomotive Engineers,1650,"$66,000 ","$68,220 ","$52,630 ","$72,690 "
1,36,New York State,11-2021,Marketing Managers,16510,"$192,300 ","$177,560 ","$110,030 ","$233,440 "
1,36,New York State,35-3041,"Food Servers, Nonrestaurant",16550,"$30,870 ","$30,490 ","$21,180 ","$35,710 "
1,36,New York State,35-2011,"Cooks, Fast Food",16780,"$22,820 ","$20,600 ","$20,180 ","$24,270 "
1,36,New York State,17-1022,Surveyors,1680,"$74,610 ","$71,870 ","$48,390 ","$87,730 "
1,36,New York State,47-2022,Stonemasons,1680,"$47,780 ","$40,400 ","$26,000 ","$58,680 "
1,36,New York State,51-5113,Print Binding and Finishing Workers,1680,"$37,030 ","$36,000 ","$23,890 ","$43,600 "
1,36,New York State,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",1700,"$43,400 ","$37,420 ","$24,310 ","$52,940 "
1,36,New York State,43-3011,Bill and Account Collectors,17130,"$40,720 ","$37,110 ","$26,250 ","$47,950 "
1,36,New York State,53-7061,Cleaners of Vehicles and Equipment,17140,"$32,950 ","$24,700 ","$20,180 ","$39,410 "
1,36,New York State,39-1021,First-Line Supervisors of Personal Service Workers,17190,"$43,370 ","$40,980 ","$28,840 ","$50,630 "
1,36,New York State,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",1720,"$27,630 ","$23,640 ","$20,180 ","$31,440 "
1,36,New York State,25-2054,"Special Education Teachers, Secondary School",17270,"$85,200 ","$76,890 ","$53,560 ","$101,020 "
1,36,New York State,31-1011,Home Health Aides,173830,"$24,810 ","$23,930 ","$22,080 ","$26,170 "
1,36,New York State,21-0000,Community and Social Services Occupations,175780,"$52,500 ","$48,170 ","$30,730 ","$63,390 "
1,36,New York State,51-9151,Photographic Process Workers and Processing Machine Operators,1760,"$39,740 ","$32,990 ","$22,530 ","$48,350 "
1,36,New York State,29-2052,Pharmacy Technicians,17660,"$32,640 ","$30,400 ","$22,620 ","$37,640 "
1,36,New York State,53-5021,"Captains, Mates, and Pilots of Water Vessels",1770,"$80,950 ","$76,280 ","$51,070 ","$95,880 "
1,36,New York State,43-9199,"Office and Administrative Support Workers, All Other",17710,"$40,820 ","$38,060 ","$34,450 ","$44,000 "
1,36,New York State,15-1131,Computer Programmers,17790,"$89,550 ","$80,670 ","$52,590 ","$108,040 "
1,36,New York State,29-1065,"Pediatricians, General",1800,"$153,850 ","$145,890 ","$83,260 ","$189,150 "
1,36,New York State,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1800,"$40,790 ","$38,150 ","$27,210 ","$47,590 "
1,36,New York State,29-1141,Registered Nurses,180730,"$81,870 ","$81,400 ","$58,190 ","$93,710 "
1,36,New York State,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",1810,"$64,400 ","$57,330 ","$34,760 ","$79,210 "
1,36,New York State,29-2057,Ophthalmic Medical Technicians,1820,"$40,010 ","$38,920 ","$29,470 ","$45,290 "
1,36,New York State,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1830,"$90,910 ","$89,520 ","$61,860 ","$105,440 "
1,36,New York State,29-1061,Anesthesiologists,1830,"$275,350 ",,,
1,36,New York State,17-3022,Civil Engineering Technicians,1840,"$57,680 ","$57,610 ","$37,350 ","$67,850 "
1,36,New York State,29-1011,Chiropractors,1840,"$93,020 ","$79,000 ","$65,880 ","$106,590 "
1,36,New York State,39-9031,Fitness Trainers and Aerobics Instructors,18420,"$63,370 ","$59,370 ","$26,620 ","$81,740 "
1,36,New York State,11-3011,Administrative Services Managers,18510,"$130,760 ","$120,140 ","$75,920 ","$158,180 "
1,36,New York State,43-4041,"Credit Authorizers, Checkers, and Clerks",1880,"$47,700 ","$47,110 ","$33,630 ","$54,730 "
1,36,New York State,43-9061,"Office Clerks, General",188250,"$33,800 ","$31,770 ","$21,320 ","$40,040 "
1,36,New York State,39-5093,Shampooers,1890,"$21,990 ","$20,420 ","$20,180 ","$23,130 "
1,36,New York State,47-2044,Tile and Marble Setters,1890,"$73,310 ","$68,680 ","$41,020 ","$89,450 "
1,36,New York State,13-1151,Training and Development Specialists,18970,"$68,380 ","$63,450 ","$38,100 ","$83,520 "
1,36,New York State,11-9121,Natural Sciences Managers,1900,"$153,250 ","$130,740 ","$89,720 ","$185,010 "
1,36,New York State,15-1133,"Software Developers, Systems Software",19010,"$113,140 ","$109,170 ","$72,480 ","$133,470 "
1,36,New York State,13-2071,Credit Counselors,1910,"$55,390 ","$49,830 ","$37,860 ","$64,160 "
1,36,New York State,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",1920,"$29,430 ","$27,770 ","$22,770 ","$32,750 "
1,36,New York State,11-9032,"Education Administrators, Elementary and Secondary School",19260,"$123,070 ","$120,210 ","$82,410 ","$143,400 "
1,36,New York State,25-2023,"Career/Technical  Education Teachers, Middle School",1930,"$73,680 ","$67,990 ","$48,990 ","$86,030 "
1,36,New York State,51-9011,Chemical Equipment Operators and Tenders,1930,"$45,310 ","$43,480 ","$31,430 ","$52,240 "
1,36,New York State,41-2011,Cashiers,193870,"$23,000 ","$20,180 ","$20,180 ","$24,810 "
1,36,New York State,51-8013,Power Plant Operators,1940,"$78,630 ","$79,100 ","$51,100 ","$92,390 "
1,36,New York State,27-1014,Multimedia Artists and Animators,1960,"$74,310 ","$64,180 ","$46,080 ","$88,420 "
1,36,New York State,33-9021,Private Detectives and Investigators,1960,"$64,970 ","$60,790 ","$41,790 ","$76,560 "
1,36,New York State,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",196830,"$33,250 ","$29,890 ","$21,360 ","$39,200 "
1,36,New York State,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",197930,"$40,330 ","$39,660 ","$27,290 ","$46,850 "
1,36,New York State,27-3041,Editors,19890,"$79,350 ","$66,210 ","$41,110 ","$98,460 "
1,36,New York State,25-1125,"History Teachers, Postsecondary",2000,"$93,920 ","$79,510 ","$44,920 ","$118,420 "
1,36,New York State,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2000,"$56,120 ","$55,960 ","$38,760 ","$64,800 "
1,36,New York State,51-2041,Structural Metal Fabricators and Fitters,2000,"$48,780 ","$45,540 ","$30,720 ","$57,810 "
1,36,New York State,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2000,"$36,000 ","$34,630 ","$25,500 ","$41,250 "
1,36,New York State,31-9091,Dental Assistants,20040,"$37,420 ","$36,980 ","$25,370 ","$43,440 "
1,36,New York State,11-2022,Sales Managers,20180,"$201,040 ","$186,140 ","$106,150 ","$248,490 "
1,36,New York State,17-3029,"Engineering Technicians, Except Drafters, All Other",2030,"$60,270 ","$58,580 ","$44,220 ","$68,290 "
1,36,New York State,27-3011,Radio and Television Announcers,2030,"$73,660 ","$57,760 ","$26,380 ","$97,310 "
1,36,New York State,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",2030,"$69,860 ","$66,890 ","$36,630 ","$86,480 "
1,36,New York State,29-1051,Pharmacists,20430,"$120,210 ","$121,040 ","$89,550 ","$135,550 "
1,36,New York State,13-1031,"Claims Adjusters, Examiners, and Investigators",20520,"$68,610 ","$66,290 ","$45,330 ","$80,240 "
1,36,New York State,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",206370,"$78,450 ","$62,050 ","$33,360 ","$100,990 "
1,36,New York State,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2070,"$36,650 ","$35,780 ","$25,110 ","$42,420 "
1,36,New York State,53-3021,"Bus Drivers, Transit and Intercity",20880,"$55,990 ","$58,510 ","$36,990 ","$65,480 "
1,36,New York State,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",20990,"$25,580 ","$23,200 ","$20,180 ","$28,380 "
1,36,New York State,27-4014,Sound Engineering Technicians,2100,"$79,500 ","$71,730 ","$39,110 ","$99,700 "
1,36,New York State,41-3021,Insurance Sales Agents,21040,"$91,770 ","$68,010 ","$37,380 ","$118,970 "
1,36,New York State,29-1062,Family and General Practitioners,2110,"$186,380 ","$169,640 ","$103,570 ","$227,790 "
1,36,New York State,29-1199,"Health Diagnosing and Treating Practitioners, All Other",2110,"$77,690 ","$66,940 ","$46,510 ","$93,280 "
1,36,New York State,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2110,"$81,540 ","$81,050 ","$70,980 ","$86,820 "
1,36,New York State,13-1041,Compliance Officers,21130,"$78,510 ","$72,590 ","$49,270 ","$93,130 "
1,36,New York State,41-1012,First-Line Supervisors of Non-Retail Sales Workers,21180,"$117,600 ","$100,370 ","$56,940 ","$147,930 "
1,36,New York State,41-2021,Counter and Rental Clerks,21180,"$29,460 ","$24,670 ","$20,180 ","$34,120 "
1,36,New York State,51-5111,Prepress Technician and Workers,2120,"$43,710 ","$41,910 ","$26,690 ","$52,220 "
1,36,New York State,39-5011,Barbers,2130,"$27,640 ","$23,710 ","$21,740 ","$30,590 "
1,36,New York State,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",21310,"$42,910 ","$39,410 ","$24,660 ","$52,030 "
1,36,New York State,25-2052,"Special Education Teachers, Kindergarten and Elementary School",21360,"$73,300 ","$68,730 ","$47,050 ","$86,420 "
1,36,New York State,25-1071,"Health Specialties Teachers, Postsecondary",21400,"$126,580 ","$108,830 ","$58,170 ","$160,790 "
1,36,New York State,27-1024,Graphic Designers,21440,"$63,550 ","$58,650 ","$36,530 ","$77,060 "
1,36,New York State,49-9062,Medical Equipment Repairers,2150,"$58,350 ","$56,190 ","$37,400 ","$68,820 "
1,36,New York State,51-9081,Dental Laboratory Technicians,2150,"$49,430 ","$41,550 ","$28,620 ","$59,840 "
1,36,New York State,19-4091,"Environmental Science and Protection Technicians, Including Health",2170,"$51,290 ","$48,430 ","$32,550 ","$60,660 "
1,36,New York State,25-1052,"Chemistry Teachers, Postsecondary",2170,"$101,900 ","$90,230 ","$54,420 ","$125,650 "
1,36,New York State,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2170,"$31,890 ","$28,620 ","$21,090 ","$37,290 "
1,36,New York State,41-3011,Advertising Sales Agents,21790,"$90,270 ","$72,400 ","$41,060 ","$114,880 "
1,36,New York State,29-1063,"Internists, General",2180,"$193,390 ","$188,480 ","$79,260 ","$250,460 "
1,36,New York State,51-3093,Food Cooking Machine Operators and Tenders,2180,"$26,330 ","$23,660 ","$20,180 ","$29,470 "
1,36,New York State,31-9094,Medical Transcriptionists,2190,"$40,060 ","$38,280 ","$29,540 ","$45,320 "
1,36,New York State,49-3093,Tire Repairers and Changers,2200,"$32,300 ","$29,170 ","$22,190 ","$37,350 "
1,36,New York State,53-3031,Driver/Sales Workers,22070,"$28,520 ","$21,230 ","$20,180 ","$32,870 "
1,36,New York State,27-1027,Set and Exhibit Designers,2210,"$67,260 ","$61,520 ","$35,810 ","$82,990 "
1,36,New York State,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2210,"$35,670 ","$30,790 ","$22,640 ","$42,180 "
1,36,New York State,33-9099,"Protective Service Workers, All Other",22180,"$29,880 ","$27,780 ","$20,990 ","$34,320 "
1,36,New York State,23-2011,Paralegals and Legal Assistants,22220,"$60,030 ","$54,410 ","$39,340 ","$70,370 "
1,36,New York State,43-5052,Postal Service Mail Carriers,22430,"$51,540 ","$59,910 ","$36,200 ","$59,220 "
1,36,New York State,21-1012,"Educational, Guidance, School, and Vocational Counselors",22620,"$67,170 ","$61,360 ","$38,680 ","$81,420 "
1,36,New York State,21-1021,"Child, Family, and School Social Workers",22630,"$58,680 ","$54,050 ","$37,560 ","$69,240 "
1,36,New York State,31-2011,Occupational Therapy Assistants,2300,"$59,560 ","$58,830 ","$43,330 ","$67,680 "
1,36,New York State,51-6021,"Pressers, Textile, Garment, and Related Materials",2320,"$23,280 ","$21,260 ","$20,180 ","$25,050 "
1,36,New York State,47-4061,Rail-Track Laying and Maintenance Equipment Operators,2330,"$62,510 ","$62,130 ","$55,640 ","$65,950 "
1,36,New York State,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",2340,"$33,860 ","$32,540 ","$22,620 ","$39,480 "
1,36,New York State,13-1199,"Business Operations Specialists, All Other",23420,"$95,550 ","$79,690 ","$53,240 ","$116,710 "
1,36,New York State,27-2012,Producers and Directors,23490,"$119,300 ","$98,570 ","$47,550 ","$155,170 "
1,36,New York State,47-1011,Supervisors of Construction and Extraction Workers,23530,"$86,810 ","$81,980 ","$54,650 ","$102,890 "
1,36,New York State,13-2082,Tax Preparers,2380,"$58,880 ","$45,730 ","$25,520 ","$75,560 "
1,36,New York State,31-9092,Medical Assistants,23860,"$36,490 ","$35,920 ","$27,320 ","$41,080 "
1,36,New York State,27-3042,Technical Writers,2390,"$78,820 ","$73,170 ","$47,780 ","$94,340 "
1,36,New York State,15-2011,Actuaries,2410,"$144,360 ","$124,270 ","$75,910 ","$178,580 "
1,36,New York State,15-0000,Computer and Mathematical Occupations,245130,"$94,450 ","$86,400 ","$51,940 ","$115,700 "
1,36,New York State,39-7011,Tour Guides and Escorts,2460,"$30,910 ","$24,140 ","$20,180 ","$36,350 "
1,36,New York State,15-1142,Network and Computer Systems Administrators,24600,"$91,300 ","$86,050 ","$57,820 ","$108,040 "
1,36,New York State,19-3099,"Social Scientists and Related Workers, All Other",2470,"$81,390 ","$78,000 ","$51,130 ","$96,510 "
1,36,New York State,31-9095,Pharmacy Aides,2480,"$30,740 ","$29,010 ","$21,620 ","$35,300 "
